date,Actuator Z Position,Motor Z Current,Motor Y Temperature,Motor Z Temperature,Nut Y Temperature,Ambient Temperature,Motor Y Voltage
2010-09-10 15:12:12.000,44.947003,-0.760922,37.93051,26.811704,28.617355,25.41819,-21.57498
2010-09-10 15:12:12.050,44.634683,-0.209645,37.921103,26.723417,28.84279,25.41819,-22.13919
2010-09-10 15:12:12.100,44.120066,0.869395,38.922654,26.096859,27.983673,25.421412,-24.025298
2010-09-10 15:12:12.150,43.836139,0.265864,38.001111,27.5912,29.15917,25.414969,-23.208029
2010-09-10 15:12:12.200,43.800648,0.374726,45.250641,26.883937,25.150646,25.41819,-23.682817
2010-09-10 15:12:12.250,43.594801,0.23364,37.770458,27.198405,29.315685,25.421412,-24.457264
2010-09-10 15:12:12.300,43.59835,0.352953,38.388428,26.808496,29.084086,25.421412,-23.927491
2010-09-10 15:12:12.350,43.555761,0.139584,38.081106,26.493771,30.2569,25.414969,-24.367974
2010-09-10 15:12:12.400,43.79355,0.266734,37.690412,27.037991,30.25053,25.414969,-24.086575
2010-09-10 15:12:12.450,43.903572,-0.724344,43.194643,25.854053,35.219834,25.421412,-24.444774
2010-09-10 15:12:12.500,44.545956,0.362533,38.308482,25.781664,30.097503,25.414969,-24.115857
2010-09-10 15:12:12.550,44.844079,0.37908,37.616629,26.49056,29.550364,25.41819,-24.122334
2010-09-10 15:12:12.600,45.724252,0.355566,38.458964,26.880729,30.796877,25.421412,-24.089487
2010-09-10 15:12:12.650,46.519246,0.300699,38.385295,27.355562,29.393924,25.421412,-23.932767
2010-09-10 15:12:12.700,47.54848,0.131746,37.613491,25.936073,27.587997,25.41819,-24.644979
2010-09-10 15:12:12.750,48.907777,0.334664,38.695559,27.123014,30.80324,25.41819,-23.962595
2010-09-10 15:12:12.800,50.455174,0.323343,37.994841,26.48414,24.828379,25.424634,-24.756062
2010-09-10 15:12:12.850,52.31134,0.340761,38.231657,27.512667,33.522584,25.421412,-23.872427
2010-09-10 15:12:12.900,54.100072,0.334664,38.228523,25.936073,30.016192,25.427855,-23.852034
2010-09-10 15:12:12.950,56.151434,0.313763,38.996243,26.172413,28.137373,25.41819,-24.219938
2010-09-10 15:12:13.000,58.131813,0.411303,38.299082,26.480929,29.384352,25.421412,-23.944357
2010-09-10 15:12:13.050,59.948933,-0.025886,38.302215,26.090433,27.191994,25.414969,-24.700966
2010-09-10 15:12:13.100,61.822837,0.368629,37.924238,26.49056,29.315685,25.41819,-24.080194
2010-09-10 15:12:13.150,63.302795,0.337277,38.074837,27.273785,28.921106,25.421412,-23.897862
2010-09-10 15:12:13.200,64.701124,0.359049,38.455832,26.641531,30.247345,25.421412,-24.24896
2010-09-10 15:12:13.250,65.716154,0.424367,37.844218,27.037991,28.764462,25.41819,-24.009867
2010-09-10 15:12:13.300,66.521789,-0.214871,36.772859,26.25759,31.426874,25.421412,-24.512495
2010-09-10 15:12:13.350,67.309679,0.342502,38.686167,27.113396,30.715683,25.41819,-24.145148
2010-09-10 15:12:13.400,67.661035,0.279798,38.455832,26.011653,22.770352,25.414969,-24.82152
2010-09-10 15:12:13.450,68.076274,0.303312,38.692428,26.883937,29.784928,25.41819,-24.238489
2010-09-10 15:12:13.500,68.335355,0.380822,38.299082,27.188789,29.853528,25.421412,-24.036661
2010-09-10 15:12:13.550,68.683162,0.177903,38.228523,26.959366,29.312494,25.421412,-24.612993
2010-09-10 15:12:13.600,68.757692,0.413045,37.85049,26.178838,29.553554,25.41819,-24.092539
2010-09-10 15:12:13.650,69.073558,0.366888,37.764184,26.956159,27.113396,25.41819,-24.670695
2010-09-10 15:12:13.700,69.304246,0.275443,38.686167,26.326696,28.761267,25.421412,-24.230376
2010-09-10 15:12:13.750,69.492346,0.340761,38.081106,26.651159,30.022565,25.41819,-23.980724
2010-09-10 15:12:13.800,69.481699,-0.062464,37.302549,26.247955,30.48157,25.421412,-24.343865
2010-09-10 15:12:13.850,69.861447,0.267605,38.385295,26.64795,29.393924,25.421412,-24.117281
2010-09-10 15:12:13.900,69.932428,-0.6329,41.44192,26.798871,31.495241,25.411747,-24.53553
2010-09-10 15:12:13.950,69.911134,0.344244,38.311615,26.572471,29.397115,25.414969,-24.156241
2010-09-10 15:12:14.000,70.11343,0.318988,38.455832,26.405424,29.543984,25.427855,-24.54669
2010-09-10 15:12:14.050,70.365412,0.0194,38.535754,25.936073,29.312494,25.411747,-24.285637
2010-09-10 15:12:14.100,70.436393,0.334664,38.922654,26.01808,29.080893,25.424634,-24.054588
2010-09-10 15:12:14.150,70.549963,-0.394275,37.533421,26.326696,31.105619,25.421412,-24.623243
2010-09-10 15:12:14.200,70.493178,0.305054,38.535754,26.802079,29.234242,25.421412,-24.122246
2010-09-10 15:12:14.250,70.681278,0.313763,37.773594,26.808496,25.390593,25.421412,-24.600813
2010-09-10 15:12:14.300,70.688376,0.111715,38.462096,26.883937,29.863091,25.421412,-24.237348
2010-09-10 15:12:14.350,70.777102,0.332923,38.148552,27.27058,29.309303,25.421412,-24.011457
2010-09-10 15:12:14.400,70.773553,-0.202678,38.004246,26.100072,30.10069,25.421412,-24.450392
2010-09-10 15:12:14.450,70.872927,0.408691,38.532622,27.349153,28.996216,25.421412,-24.125349
2010-09-10 15:12:14.500,70.887123,-1.018707,37.921103,27.1952,30.952863,25.421412,-24.544889
2010-09-10 15:12:14.550,71.050379,0.267605,38.074837,27.116602,31.73204,25.421412,-24.172072
2010-09-10 15:12:14.600,71.107164,0.33989,39.149645,26.408635,29.46896,25.41819,-23.972804
2010-09-10 15:12:14.650,71.185243,-0.022403,38.15482,26.411846,30.409876,25.41819,-24.339141
2010-09-10 15:12:14.700,71.30946,0.331181,38.766052,26.408635,29.625375,25.411747,-24.054718
2010-09-10 15:12:14.750,71.323656,-0.526651,37.616629,26.175625,30.331802,25.421412,-24.605799
2010-09-10 15:12:14.800,71.433676,0.279798,38.535754,26.959366,29.46896,25.424634,-24.175383
2010-09-10 15:12:14.850,71.465618,0.413916,37.308828,25.860482,24.12345,25.424634,-24.617526
2010-09-10 15:12:14.900,71.412382,0.100393,38.845924,26.962574,30.722047,25.41819,-24.235279
2010-09-10 15:12:14.950,71.579187,0.300699,38.919525,26.802079,29.0777,25.421412,-24.071569
2010-09-10 15:12:15.000,71.604031,-0.218354,38.305349,26.959366,30.094317,25.414969,-24.567451
2010-09-10 15:12:15.050,71.660815,0.365146,37.690412,26.880729,29.312494,25.421412,-24.11768
2010-09-10 15:12:15.100,71.724698,0.142196,39.069822,26.641531,29.778552,25.41819,-24.663183
2010-09-10 15:12:15.150,71.75664,0.057719,39.155901,26.25759,30.881238,25.424634,-24.199762
2010-09-10 15:12:15.200,71.767287,0.393885,38.996243,26.566052,30.640841,25.41819,-24.025442
2010-09-10 15:12:15.250,71.724698,-0.222709,39.07295,27.430917,30.484754,25.414969,-24.369163
2010-09-10 15:12:15.300,71.774385,0.332052,38.621926,27.2834,30.416245,25.421412,-24.058021
2010-09-10 15:12:15.350,71.731796,-0.596323,37.921103,26.408635,30.094317,25.424634,-24.58554
2010-09-10 15:12:15.400,71.774385,0.214481,38.849054,26.808496,29.475341,25.414969,-24.161872
2010-09-10 15:12:15.450,71.738894,0.391273,38.471493,26.500191,21.27694,25.421412,-24.773268
2010-09-10 15:12:15.500,71.802777,-0.004985,38.465228,27.201611,29.631754,25.41819,-24.257823
2010-09-10 15:12:15.550,71.824072,0.309408,38.538885,26.569262,29.315685,25.421412,-24.082601
2010-09-10 15:12:15.600,71.845366,-0.346376,38.618794,26.808496,30.80324,25.424634,-24.669404
2010-09-10 15:12:15.650,71.714051,0.288507,38.916395,26.011653,29.543984,25.421412,-24.1002
